Stratum,Psu,Ssu,Inctot,Age,Sex,Race,Hispanic,Marstat,Ownershg,Yrsusa,School,Educrec,Labforce,Occ,Classwk,VetStat
2,13,140,0,46,1,2,0,5,1,0,1,3,2,0,0,1
2,13,141,9805,41,1,1,0,1,1,0,1,3,2,49,22,1
2,13,142,705,35,1,1,0,5,1,0,2,3,2,8,22,1
2,13,143,22005,49,1,1,1,1,1,0,1,3,2,24,22,1
2,13,144,3005,42,1,2,0,1,1,0,1,3,2,18,22,1
2,13,145,11005,46,1,1,0,1,1,0,1,7,2,19,22,2
2,13,146,5665,40,1,1,1,1,1,0,1,4,2,68,22,1
2,13,147,22005,45,1,1,1,1,1,0,1,9,2,49,25,2
2,13,148,18755,39,1,2,0,1,2,0,1,7,2,15,22,1
2,13,149,11710,46,1,1,0,3,0,0,1,9,1,0,0,2
2,13,150,10925,44,1,2,0,1,1,0,1,8,2,15,22,1
2,13,151,12005,49,1,1,0,1,2,0,1,8,2,73,22,1
2,13,152,27005,39,1,1,0,1,1,0,1,7,2,49,22,2
2,13,153,8255,60,1,2,0,1,1,0,1,7,1,0,0,2
2,13,154,6385,64,1,1,0,1,1,0,1,7,1,0,0,2
2,13,155,3005,50,1,2,0,3,1,0,1,8,1,0,0,1
2,13,156,9975,58,1,1,1,1,1,0,1,6,1,0,0,2
2,13,157,9575,59,1,1,0,1,1,0,1,8,1,0,0,2
2,13,158,12010,52,1,1,0,1,1,0,1,3,2,17,13,2
2,13,159,6125,55,1,2,0,1,1,0,1,2,2,6,22,1
2,13,160,10005,57,1,2,0,1,1,0,1,3,2,8,22,1
2,13,161,10465,50,1,1,0,1,1,0,1,3,2,68,22,1
2,13,162,25005,52,1,1,0,1,1,0,1,7,2,44,22,2
2,13,163,9885,64,1,2,0,1,2,0,1,5,2,22,22,1
2,13,164,25580,55,1,1,0,1,1,0,1,8,2,27,22,2
2,13,165,24210,58,1,1,0,1,1,0,1,7,1,66,25,2
2,13,166,30240,52,1,1,0,1,1,0,1,9,2,47,14,2
2,13,167,22765,59,1,1,0,1,1,0,1,9,2,68,25,2
2,13,168,8185,58,1,1,0,1,1,0,1,7,1,0,0,2
2,13,169,9785,63,1,1,0,1,1,0,1,3,1,47,22,1
2,13,170,6100,62,1,1,0,1,1,0,1,3,2,49,22,1
2,13,171,5310,58,1,2,0,1,1,0,1,9,1,47,22,1
2,13,172,15725,55,1,1,0,1,1,0,1,4,2,68,22,2
2,13,173,10005,50,1,1,0,1,1,0,1,9,2,68,22,2
2,13,174,6505,50,1,2,0,1,1,0,1,5,1,0,0,1
2,13,175,35010,63,1,1,0,4,1,0,1,6,2,87,22,1
2,13,176,15005,58,1,1,0,1,1,0,1,7,2,14,13,1
2,13,177,22210,56,1,1,0,1,1,0,1,5,2,49,22,2
2,13,178,10310,54,1,1,0,1,1,0,1,7,2,36,13,2
2,13,179,17730,56,1,1,1,3,1,0,1,2,2,19,13,1
2,13,180,10005,52,1,2,0,1,1,0,1,7,2,32,22,2
2,13,181,10005,54,1,2,0,1,1,0,1,5,2,18,22,1
2,13,182,34810,54,1,1,0,1,1,0,1,9,2,84,27,2
2,13,183,15810,53,1,1,0,1,1,0,1,7,2,68,14,2
2,13,184,10950,53,1,1,0,1,1,0,1,5,1,8,25,2
2,13,185,6445,50,1,1,0,5,1,0,1,7,2,8,22,1
2,13,186,17020,63,1,1,0,1,1,0,1,7,1,8,22,1
2,13,187,5205,77,1,1,0,1,1,0,1,7,1,0,0,1
2,13,188,4690,82,1,2,0,4,2,0,1,2,1,0,0,1
2,13,189,12550,79,1,1,1,5,1,0,1,4,1,0,0,1
2,13,190,11665,75,1,1,0,1,1,0,1,9,1,44,22,1
2,13,191,9115,65,1,1,0,1,1,0,1,7,1,58,22,1
2,13,192,2505,68,1,2,0,4,1,0,1,4,2,17,13,1
2,13,193,2525,69,1,1,0,1,2,0,1,7,1,0,0,1
2,13,194,1895,78,1,2,0,4,1,0,1,1,1,0,0,1
2,13,195,2645,82,1,1,0,1,1,0,1,1,1,0,0,1
2,13,196,3425,70,1,2,0,4,2,0,1,2,1,0,0,1
2,13,197,16365,70,1,1,0,1,1,0,1,7,1,67,22,2
2,13,198,3605,65,1,1,0,1,1,0,1,3,1,24,22,1
2,13,199,5655,71,1,1,0,1,1,0,1,3,1,19,22,1
2,13,200,3470,73,1,1,0,3,1,0,1,3,1,0,0,2
2,13,201,2725,76,1,1,0,1,1,0,1,3,1,6,22,1
2,13,202,4265,82,1,1,0,1,1,0,1,3,1,66,28,1
2,13,203,3005,76,1,2,0,1,1,0,1,3,2,19,13,1
2,13,204,20390,65,1,1,0,1,1,0,1,7,2,51,13,2
2,13,205,2740,68,1,1,0,4,1,0,1,3,1,0,0,1
2,13,206,2620,79,1,1,0,1,2,0,1,2,1,0,0,1
2,13,207,2610,70,1,1,0,1,1,0,1,5,1,0,0,1
2,13,208,0,67,1,1,0,1,0,0,1,8,1,0,0,1
2,13,209,3605,69,1,1,1,3,2,0,1,3,1,0,0,1
2,13,210,2455,89,1,1,0,4,0,0,1,3,1,0,0,1
2,13,211,2725,86,1,1,0,1,1,0,1,3,1,0,0,1
2,13,212,18345,68,1,1,0,1,1,0,1,8,1,49,22,1
2,13,213,3655,76,1,1,0,1,1,0,1,3,1,8,22,1
2,13,214,4215,78,1,1,0,4,1,0,1,3,1,0,0,1
2,13,215,1605,90,1,1,0,4,0,0,1,7,1,0,0,1
2,13,216,3135,73,1,5,1,1,1,0,1,2,1,17,22,1
2,13,217,3005,85,1,5,1,4,1,0,1,1,1,0,0,1
2,13,218,245,17,2,1,0,5,1,0,2,6,2,27,22,1
2,13,219,0,24,2,1,1,1,1,0,1,4,1,0,0,1
2,13,220,505,18,2,1,0,1,2,0,2,7,1,26,22,1
2,13,221,5525,23,2,1,0,1,2,0,1,7,1,6,22,1
2,13,222,35,16,2,1,0,5,1,0,2,4,1,0,0,1
2,13,223,0,15,2,2,0,5,2,0,2,4,0,0,0,0
2,13,224,3005,18,2,2,0,5,2,0,2,6,2,0,0,1
2,13,225,0,23,2,1,0,1,2,0,1,7,1,61,22,1
2,13,226,675,23,2,1,0,5,2,0,1,9,2,16,22,1
2,13,227,1395,22,2,2,0,4,2,0,2,4,1,15,22,1
2,13,228,525,17,2,2,0,5,2,0,2,5,1,68,22,1
2,13,229,0,18,2,1,0,5,1,0,2,6,1,0,0,1
2,13,230,305,20,2,1,0,1,1,0,1,5,1,15,22,1
2,13,231,6005,24,2,2,0,1,1,0,1,9,2,72,28,1
2,13,232,1165,23,2,2,0,5,1,0,1,9,2,82,22,1
2,13,233,0,16,2,1,0,5,1,0,1,5,1,0,0,1
2,13,234,385,22,2,2,0,1,2,0,1,3,1,0,0,1
2,13,235,0,20,2,2,0,5,1,0,2,8,1,0,0,1
2,13,236,5605,23,2,1,0,5,2,0,1,7,2,61,22,1
2,13,237,0,15,2,1,0,5,1,0,2,3,0,0,0,0
2,13,238,0,24,2,2,0,5,1,0,1,9,1,0,0,1
2,13,239,0,18,2,1,0,5,1,0,2,6,2,61,22,1
2,13,240,0,16,2,1,0,5,1,0,2,5,1,0,0,1
2,13,241,0,21,2,2,0,5,1,0,1,3,1,0,0,1
2,13,242,200,16,2,1,0,5,1,0,2,5,2,44,22,1
2,13,243,0,22,2,1,0,1,1,0,1,7,1,0,0,1
2,13,244,6005,20,2,2,0,5,1,0,1,7,2,15,22,1
2,13,245,0,17,2,1,0,5,1,0,2,6,2,27,22,1
2,13,246,0,15,2,2,0,5,2,0,2,3,0,0,0,0
2,13,247,195,20,2,1,0,5,1,0,2,8,1,84,27,1
2,13,248,0,15,2,1,0,5,1,0,2,4,0,0,0,0
2,13,249,1305,23,2,1,0,1,1,0,1,7,2,18,22,1
2,13,250,0,21,2,1,0,1,2,0,2,8,1,0,0,1
2,13,251,905,22,2,1,0,1,1,0,1,6,1,8,22,1
2,13,252,0,15,2,1,0,5,1,0,2,4,0,0,0,0
2,13,253,0,17,2,1,1,5,2,0,1,3,1,0,0,1
2,13,254,0,17,2,2,0,1,1,0,1,5,1,0,0,1
2,13,255,205,16,2,1,0,1,2,0,1,4,2,26,22,1
2,13,256,240,17,2,2,0,5,1,0,2,6,2,17,14,1
2,13,257,655,17,2,1,1,5,1,0,2,4,1,0,0,1
2,13,258,3005,18,2,1,0,5,2,0,1,7,2,61,22,1
2,13,259,1715,20,2,2,0,5,1,0,1,7,2,16,22,1
2,13,260,0,21,2,2,0,5,2,0,2,8,1,0,0,1
2,13,261,0,15,2,1,0,5,1,0,2,4,0,0,0,0
2,13,262,2425,17,2,2,0,5,2,0,1,7,2,47,22,1
2,13,263,0,17,2,2,0,5,1,0,2,6,1,0,0,1
2,13,264,65,18,2,2,0,5,2,0,2,6,2,8,22,1
2,13,265,0,16,2,1,0,5,1,0,2,5,1,0,0,1
2,13,266,105,21,2,1,0,5,0,0,2,8,1,16,22,1
2,13,267,0,16,2,2,0,5,1,0,2,5,1,0,0,1
2,13,268,565,17,2,1,0,5,0,0,2,5,1,8,28,1
2,13,269,0,19,2,2,0,5,1,0,2,7,2,0,0,1
2,13,270,655,20,2,1,0,5,0,0,2,8,1,61,22,1
2,13,271,2005,18,2,1,0,1,2,0,1,7,1,44,22,1
2,13,272,0,21,2,1,0,1,1,0,1,4,1,68,22,1
2,13,273,0,15,2,1,0,5,1,0,2,4,0,0,0,0
2,13,274,250,22,2,1,0,5,1,0,1,8,2,61,22,1
2,13,275,0,19,2,1,0,5,1,0,1,7,1,0,0,1
2,13,276,905,20,2,1,0,5,2,0,2,8,2,7,22,1
2,13,277,0,17,2,2,0,5,1,0,2,6,1,0,0,1
2,13,278,5005,23,2,1,0,1,2,0,1,5,2,8,22,1
2,13,279,0,18,2,1,0,5,1,0,2,5,1,0,0,1
2,13,280,865,16,2,1,0,5,1,0,2,4,1,11,25,1
2,13,281,655,16,2,1,0,5,1,0,2,4,2,26,22,1
2,13,282,2710,23,2,1,1,1,1,0,1,5,2,13,22,1
2,13,283,0,18,2,1,1,5,2,0,1,7,2,61,22,1
2,13,284,0,24,2,1,1,1,2,0,1,6,1,0,0,1
2,13,285,0,15,2,1,1,5,2,0,2,3,0,0,0,0
2,13,286,0,23,2,1,1,1,2,0,1,4,1,0,0,1
2,13,287,0,22,2,2,0,5,2,0,1,3,1,0,0,1
2,13,288,705,22,2,1,0,5,1,0,2,8,1,8,22,1
2,13,289,0,15,2,1,0,5,1,0,2,4,0,0,0,0
2,13,290,0,15,2,1,1,5,1,0,2,4,0,0,0,0
2,13,291,0,20,2,1,1,1,2,0,1,4,1,6,22,1
2,13,292,0,15,2,2,0,5,1,0,2,4,0,0,0,0
2,13,293,0,15,2,1,0,5,2,0,2,3,0,0,0,0
2,13,294,755,22,2,1,0,5,0,0,2,8,1,61,22,1
2,13,295,505,15,2,1,0,5,1,0,2,3,0,0,0,0
2,13,296,0,15,2,1,0,5,1,0,2,3,0,0,0,0
2,13,297,8005,20,2,2,0,1,2,0,1,7,2,61,22,1
2,13,298,0,16,2,2,0,2,1,0,2,4,1,0,0,1
2,13,299,0,16,2,1,1,5,1,0,2,4,1,0,0,1
2,13,300,0,15,2,1,0,5,2,0,2,3,0,0,0,0
2,13,301,3005,19,2,1,0,1,2,0,1,7,2,52,22,1
2,13,302,0,24,2,2,0,5,1,0,2,8,1,0,0,1
2,13,303,0,17,2,2,0,5,1,0,2,6,1,0,0,1
2,13,304,0,22,2,1,0,1,1,0,1,7,1,0,0,1
2,13,305,400,17,2,1,0,5,1,0,2,6,2,44,22,1
2,13,306,0,16,2,1,0,5,2,0,2,3,1,0,0,1
2,13,307,10570,28,2,2,0,5,2,0,2,7,2,61,22,1
2,13,308,0,27,2,1,0,1,1,0,1,8,1,61,25,1
2,13,309,0,30,2,1,0,1,1,0,1,7,1,0,0,1
2,13,310,0,34,2,1,0,1,1,0,1,7,1,0,0,1
2,13,311,7005,25,2,1,0,3,2,0,1,7,2,44,22,1
2,13,312,8535,31,2,1,0,2,1,0,1,6,2,18,22,1
2,13,313,7745,30,2,1,0,1,1,0,1,5,2,49,22,1
2,13,314,6005,26,2,1,0,1,2,0,1,7,2,16,22,1
2,13,315,8005,27,2,1,1,1,1,0,1,7,2,18,22,1
2,13,316,0,33,2,1,0,1,1,0,1,7,1,0,0,1
2,13,317,1010,25,2,1,0,1,2,0,1,8,2,8,13,1
2,13,318,8115,28,2,1,0,1,1,0,1,9,2,46,22,1
2,13,319,3610,25,2,1,1,5,1,0,1,7,2,22,22,1
2,13,320,7045,32,2,2,0,3,1,0,1,7,1,51,22,1
2,13,321,0,26,2,1,1,1,1,0,1,4,1,0,0,1
2,13,322,12435,34,2,1,1,3,1,0,1,7,2,61,25,1
2,13,323,18705,33,2,1,0,3,1,0,1,9,2,68,22,1
2,13,324,0,29,2,1,0,1,1,0,1,7,2,0,0,1
2,13,325,11005,29,2,1,0,1,1,0,1,9,2,72,28,1
2,13,326,12005,33,2,1,0,1,1,0,2,8,2,44,25,1
2,13,327,2505,33,2,1,0,1,1,0,1,5,2,15,28,1
2,13,328,14685,34,2,1,0,1,1,0,1,9,2,72,28,1
2,13,329,1005,33,2,1,0,1,2,0,1,3,1,0,0,1
2,13,330,1095,30,2,2,0,3,2,0,1,8,2,44,22,1
2,13,331,11110,25,2,1,0,1,2,0,1,7,2,61,22,1
2,13,332,0,32,2,1,0,1,1,0,1,8,1,48,22,1
2,13,333,18005,28,2,1,0,1,1,0,1,8,2,73,22,1
2,13,334,1395,25,2,2,0,5,1,0,1,3,1,0,0,1
2,13,335,19305,36,2,1,0,1,1,0,1,6,2,18,22,1
2,13,336,0,35,2,1,1,1,1,0,1,3,1,0,0,1
2,13,337,4455,40,2,2,0,2,2,0,1,5,1,0,0,1
2,13,338,1205,42,2,2,0,3,1,0,1,7,2,26,13,1
2,13,339,0,49,2,1,0,1,1,0,1,5,1,0,0,1
2,13,340,0,46,2,1,1,1,1,0,1,7,1,0,0,1
2,13,341,10005,36,2,2,0,1,1,0,1,9,2,64,28,1
2,13,342,9005,44,2,2,0,3,1,0,2,7,2,13,28,1
2,13,343,3005,49,2,1,0,1,1,0,1,9,2,18,29,1
2,13,344,6005,38,2,1,0,1,1,0,1,7,2,61,27,1
2,13,345,1805,41,2,1,0,1,1,0,1,8,2,61,22,1
2,13,346,3005,38,2,1,0,1,1,0,1,7,2,61,27,1
2,13,347,13505,45,2,1,0,3,2,0,1,8,2,78,22,1
2,13,348,0,43,2,2,0,1,2,0,1,7,1,0,0,1
2,13,349,0,46,2,1,0,1,1,0,1,5,1,0,0,1
2,13,350,0,48,2,1,0,1,1,0,1,7,1,0,0,1
2,13,351,0,35,2,1,0,1,1,0,1,7,1,0,0,1
2,13,352,21005,43,2,2,0,4,1,0,1,6,2,18,22,1
2,13,353,3605,42,2,2,0,2,2,0,1,7,1,0,0,1
2,13,354,1005,38,2,1,0,1,1,0,1,9,2,62,13,1
2,13,355,0,39,2,1,0,1,1,0,1,9,1,0,0,1
2,13,356,2315,36,2,1,1,1,1,0,1,2,1,8,22,1
2,13,357,9915,37,2,1,0,1,1,0,1,4,2,49,22,1
2,13,358,2405,42,2,1,0,1,2,0,1,7,2,13,22,1
2,13,359,0,48,2,1,0,1,1,0,1,9,1,0,0,1
2,13,360,8005,46,2,1,1,2,2,0,1,3,2,13,27,1
2,13,361,0,48,2,1,0,1,1,0,1,3,1,0,0,1
2,13,362,6005,41,2,1,0,1,1,0,1,7,2,61,22,1
2,13,363,1205,37,2,1,0,1,1,0,1,5,2,22,22,1
2,13,364,22005,41,2,1,0,1,2,0,1,9,2,93,13,1
2,13,365,675,36,2,2,0,1,2,0,1,7,1,0,0,1
2,13,366,29705,46,2,1,0,1,1,0,1,9,2,62,13,1
2,13,367,12310,41,2,1,0,2,1,0,1,8,2,84,22,1
2,13,368,12005,38,2,1,0,2,1,0,1,7,2,44,22,1
2,13,369,12900,41,2,1,0,1,1,0,1,7,2,45,22,1
2,13,370,10745,35,2,1,0,1,1,0,1,3,2,15,22,1
2,13,371,1925,36,2,1,1,3,2,0,1,3,1,0,0,1
2,13,372,205,45,2,1,1,1,1,0,1,7,1,44,22,1
2,13,373,8005,36,2,1,1,3,1,0,2,7,2,44,28,1
2,13,374,2390,40,2,1,1,1,2,0,1,5,1,0,0,1
2,13,375,6205,37,2,1,1,1,2,0,1,7,2,45,28,1
2,13,376,7285,36,2,2,0,1,2,0,1,7,2,18,22,1
2,13,377,4410,48,2,1,0,1,1,0,1,7,2,51,22,1
2,13,378,2210,39,2,2,0,2,1,0,1,8,1,39,22,1
2,13,379,805,36,2,2,0,1,1,0,1,8,1,22,22,1
2,13,380,9205,49,2,1,1,3,2,0,1,4,2,47,22,1
2,13,381,16750,41,2,1,0,3,1,0,1,7,2,61,22,1
2,13,382,14765,40,2,1,0,1,1,0,1,9,2,72,28,1
2,13,383,630,48,2,1,0,1,2,0,1,3,1,0,0,1
2,13,384,0,60,2,2,0,1,1,0,1,9,1,0,0,1
2,13,385,5325,52,2,1,0,1,1,0,1,9,2,19,22,1
2,13,386,0,53,2,1,0,1,1,0,1,4,1,0,0,1
2,13,387,735,53,2,1,0,1,1,0,1,6,2,15,22,1
2,13,388,5725,53,2,1,0,1,1,0,1,7,2,51,22,1
2,13,389,605,64,2,2,0,3,1,0,1,2,1,7,22,1
2,13,390,6750,61,2,1,0,4,1,0,1,5,1,0,0,1
2,13,391,115,62,2,1,0,1,1,0,1,3,1,0,0,1
2,13,392,11920,54,2,1,0,1,1,0,1,9,2,47,29,1
2,13,393,555,54,2,1,0,1,1,0,1,7,2,14,13,1
2,13,394,0,56,2,1,0,1,1,0,1,6,1,0,0,1
2,13,395,95,59,2,1,0,1,1,0,1,3,2,47,22,1
2,13,396,0,56,2,2,0,1,2,0,1,6,1,13,22,1
2,13,397,4920,63,2,1,0,1,1,0,1,3,1,47,13,1
2,13,398,12505,54,2,1,0,4,2,0,1,8,2,47,22,1
2,13,399,0,51,2,1,0,1,1,0,1,8,1,0,0,1
2,13,400,3005,57,2,2,0,1,1,0,1,6,2,10,27,1
2,13,401,0,51,2,1,0,1,1,0,1,8,1,0,0,1
2,13,402,2575,50,2,1,0,1,1,0,1,6,1,15,22,1
2,13,403,5310,54,2,1,0,1,1,0,1,7,2,47,22,1
2,13,404,0,62,2,1,0,1,1,0,1,7,1,51,22,1
2,13,405,0,61,2,2,0,1,1,0,1,9,1,6,22,1
2,13,406,0,54,2,1,0,1,1,0,1,6,1,18,22,1
2,13,407,1555,58,2,1,0,1,1,0,1,6,1,0,0,1
2,13,408,75,64,2,2,0,1,2,0,1,3,1,0,0,1
2,13,409,5005,54,2,1,0,4,2,0,1,8,2,47,13,1
2,13,410,0,53,2,2,0,1,1,0,1,9,1,0,0,1
2,13,411,1835,58,2,1,0,1,2,0,1,8,1,0,0,1
2,13,412,9405,50,2,1,0,1,1,0,1,7,2,45,22,1
2,13,413,0,54,2,1,0,1,1,0,1,8,1,0,0,1
2,13,414,0,56,2,1,0,1,1,0,1,6,1,0,0,1
2,13,415,5725,51,2,1,0,1,1,0,1,8,2,51,22,1
2,13,416,6505,59,2,2,0,1,1,0,1,3,2,26,13,1
2,13,417,1035,57,2,1,1,2,2,0,1,1,1,0,0,1
2,13,418,19005,60,2,1,1,1,1,0,1,9,2,84,27,1
2,13,419,465,59,2,1,1,1,2,0,1,2,1,7,22,1
2,13,420,14505,53,2,1,0,1,1,0,1,9,2,72,28,1
2,13,421,11500,60,2,1,0,1,1,0,1,7,2,47,14,1
2,13,422,0,50,2,2,0,1,1,0,1,3,1,0,0,1
2,13,423,285,54,2,1,0,5,0,0,1,1,1,0,0,1
2,13,424,695,56,2,2,0,4,2,0,1,4,1,0,0,1
2,13,425,1665,52,2,2,0,2,1,0,1,7,2,52,22,1
2,13,426,1855,63,2,1,0,4,1,0,1,5,1,0,0,1
2,13,427,0,52,2,1,0,1,1,0,1,3,1,0,0,1
2,13,428,0,58,2,1,0,1,2,0,1,5,1,17,22,1
2,13,429,0,57,2,1,0,1,1,0,1,5,1,22,25,1
2,13,430,0,53,2,1,0,1,1,0,1,3,1,20,22,1
2,13,431,7355,50,2,1,0,1,1,0,1,7,2,65,28,1
2,13,432,0,53,2,1,0,1,1,0,1,7,1,0,0,1
2,13,433,14590,58,2,1,0,3,2,0,1,7,2,44,25,1
2,13,434,1055,90,2,1,0,4,0,0,1,6,1,0,0,1
2,13,435,1205,67,2,2,0,4,2,0,1,3,1,0,0,1
2,13,436,6850,69,2,1,0,2,2,0,1,3,2,10,27,1
2,13,437,3335,82,2,1,0,1,1,0,1,7,1,0,0,1
2,13,438,2440,78,2,1,0,1,2,0,1,7,1,13,22,2
2,13,439,1865,81,2,2,0,4,1,0,1,8,1,0,0,1
2,13,440,1810,65,2,1,0,1,1,0,1,3,1,18,22,1
2,13,441,2595,67,2,2,0,4,2,0,1,3,1,0,0,1
2,13,442,1655,80,2,1,0,3,1,0,1,7,1,0,0,1
2,13,443,1400,70,2,1,0,1,1,0,1,9,1,0,0,1
2,13,444,1755,76,2,1,0,1,1,0,1,3,1,0,0,1
2,13,445,5005,88,2,2,0,4,1,0,1,5,1,0,0,1
2,13,446,4765,68,2,2,0,4,1,0,1,7,1,47,22,1
2,13,447,0,67,2,1,0,1,1,0,1,3,1,0,0,1
2,13,448,1205,72,2,1,0,4,2,0,1,8,1,0,0,1
2,13,449,2255,74,2,1,0,3,1,0,1,3,1,0,0,1
2,13,450,575,69,2,1,0,1,1,0,1,3,1,0,0,1
2,13,451,5365,68,2,1,0,4,1,0,1,5,1,0,0,1
2,13,452,1205,67,2,1,0,1,1,0,1,2,1,0,0,1
2,13,453,1110,83,2,1,0,4,2,0,1,4,1,0,0,1
2,13,454,2800,67,2,1,0,1,1,0,1,4,1,0,0,1
2,13,455,2195,88,2,2,0,4,1,0,1,4,1,0,0,1
2,13,456,1205,66,2,2,0,4,1,0,1,7,1,10,22,1
2,13,457,1045,76,2,1,0,4,1,0,1,3,1,0,0,1
2,13,458,2935,70,2,1,0,1,1,0,1,3,1,0,0,1
2,13,459,4890,74,2,1,0,4,2,0,1,8,1,0,0,1
2,13,460,1685,70,2,1,0,1,1,0,1,4,1,0,0,1
2,13,461,2730,77,2,1,1,4,1,0,1,1,1,0,0,1
2,13,462,1630,77,2,1,0,4,2,0,1,5,1,0,0,1
2,13,463,1865,69,2,1,1,1,1,0,1,1,1,0,0,1
2,13,464,4490,72,2,1,0,5,1,0,1,8,2,44,29,1
2,13,465,2405,67,2,1,0,4,2,0,1,3,1,0,0,1
2,13,466,1565,71,2,1,0,1,1,0,1,3,1,0,0,1
2,13,467,1235,74,2,1,0,1,1,0,1,3,1,0,0,1
2,13,468,4810,81,2,1,0,4,1,0,1,3,1,0,0,1
2,13,469,2055,72,2,2,0,1,2,0,1,3,1,0,0,1
2,13,470,1380,68,2,1,0,1,1,0,1,3,1,0,0,1
2,14,1,1915,16,1,1,0,5,2,0,2,5,2,8,22,1
2,14,2,12270,23,1,2,0,1,1,0,1,7,2,18,22,2
2,14,3,0,19,1,1,0,5,0,0,2,7,1,0,0,1
2,14,4,5110,16,1,1,0,5,1,0,2,5,2,44,22,1
2,14,5,0,18,1,2,0,5,1,0,2,6,1,0,0,1
2,14,6,3990,17,1,2,0,5,2,0,2,5,2,11,28,1
2,14,7,2305,23,1,1,0,5,2,0,2,9,2,84,27,1
2,14,8,13005,24,1,1,1,1,2,0,1,8,2,15,22,1
2,14,9,3005,22,1,2,0,1,2,0,1,6,2,18,22,1
2,14,10,725,16,1,1,0,5,1,0,2,4,1,8,22,1
2,14,11,2005,19,1,1,1,5,2,0,1,5,2,18,22,1
2,14,12,2720,18,1,1,0,5,2,0,1,7,2,47,22,1
2,14,13,3275,21,1,1,0,1,1,0,1,7,2,8,22,1
2,14,14,3005,19,1,1,0,5,1,0,2,7,2,18,22,1
2,14,15,0,15,1,1,1,5,1,0,2,3,0,0,0,0
2,14,16,10005,21,1,1,0,1,2,0,1,7,2,44,22,1
2,14,17,3005,20,1,1,0,5,2,0,2,8,2,16,22,1
2,14,18,22220,21,1,1,0,5,1,0,1,5,2,24,22,1
2,14,19,2485,21,1,1,1,5,1,0,1,7,2,19,22,1
2,14,20,1085,22,1,1,1,5,2,0,1,7,2,44,22,1
2,14,21,525,20,1,1,1,1,2,0,1,7,2,9,28,1
2,14,22,3005,23,1,1,0,5,0,0,2,9,1,50,22,1
2,14,23,4305,23,1,1,0,5,2,0,1,8,2,8,22,1
2,14,24,2005,20,1,1,0,1,1,0,1,7,2,47,22,1
2,14,25,6005,20,1,1,0,5,1,0,1,7,2,33,22,1
2,14,26,3005,19,1,1,0,5,0,0,2,7,1,19,22,1
2,14,27,1995,17,1,1,0,5,1,0,2,5,2,47,22,1
2,14,28,5205,19,1,2,0,5,1,0,1,5,2,8,22,1
2,14,29,0,15,1,1,0,5,2,0,2,4,0,0,0,0
2,14,30,0,15,1,1,0,5,1,0,2,3,0,0,0,0
2,14,31,2515,18,1,1,0,5,1,0,1,7,2,44,22,1
2,14,32,395,22,1,2,0,1,2,0,1,7,2,24,22,1
2,14,33,845,17,1,2,0,5,2,0,2,4,2,8,22,1
2,14,34,9185,20,1,1,0,5,2,0,1,7,2,33,22,1
2,14,35,2605,18,1,1,0,5,1,0,2,6,1,0,0,1
2,14,36,0,15,1,1,0,5,1,0,2,3,0,0,0,0
2,14,37,2645,20,1,1,0,5,1,0,2,8,2,19,22,1
2,14,38,5185,27,1,1,0,1,1,0,1,8,2,15,22,2
2,14,39,11215,29,1,1,0,1,2,0,1,7,2,12,22,2
2,14,40,9705,26,1,1,1,1,1,0,1,4,2,6,22,1
2,14,41,4600,26,1,2,0,5,2,0,1,7,2,16,27,1
2,14,42,10005,32,1,2,0,1,2,0,1,7,2,18,25,0
2,14,43,2630,28,1,1,0,5,1,0,1,9,2,16,22,1
2,14,44,10005,31,1,1,0,1,1,0,1,8,2,62,22,2
2,14,45,9915,33,1,1,0,1,2,0,1,1,1,9,28,1
2,14,46,4205,30,1,2,0,5,0,0,1,5,1,10,22,1
2,14,47,8710,31,1,1,0,1,1,0,1,8,2,8,22,2
2,14,48,11805,32,1,1,0,1,1,0,1,8,2,48,25,1
2,14,49,10005,26,1,2,0,5,1,0,1,7,2,8,22,1
2,14,50,305,25,1,2,0,5,0,0,1,1,1,0,0,1
2,14,51,20295,27,1,1,0,1,1,0,1,7,2,68,22,1
2,14,52,11005,26,1,2,0,1,2,0,1,4,2,8,22,1
2,14,53,1045,27,1,2,0,5,0,0,1,9,1,92,27,1
2,14,54,18410,28,1,1,0,1,1,0,1,9,2,68,22,2
2,14,55,13005,32,1,1,0,1,1,0,1,3,2,34,22,1
2,14,56,30310,29,1,1,0,1,1,0,1,6,2,44,22,1
2,14,57,9895,27,1,1,0,1,2,0,1,8,2,44,22,1
2,14,58,9905,27,1,1,0,5,2,0,1,8,2,68,22,1
2,14,59,17005,25,1,1,0,1,1,0,1,7,2,18,22,2
2,14,60,9885,33,1,1,0,5,2,0,1,7,2,45,22,2
2,14,61,17865,26,1,1,0,5,1,0,1,7,2,15,22,1
2,14,62,11005,29,1,1,0,5,2,0,1,9,2,53,22,1
2,14,63,14005,29,1,1,0,1,1,0,1,7,2,24,22,1
2,14,64,1420,25,1,1,0,1,2,0,1,5,2,19,22,1
2,14,65,37410,31,1,1,0,1,1,0,1,9,2,68,22,1
2,14,66,15005,28,1,1,0,1,1,0,1,8,2,45,22,1
2,14,67,11005,26,1,1,0,5,2,0,1,6,2,47,22,1
2,14,68,9665,30,1,1,1,1,2,0,1,8,2,24,22,1
2,14,69,5590,28,1,1,1,1,1,0,2,9,1,82,22,2
2,14,70,11505,25,1,1,0,1,2,0,1,7,2,47,22,1
